,era-id,longitude,latitude,elevation,start-date,end-date,cleaned,time_cleaned,network,pr_15min_nobs,tas_nobs,tdps_nobs,tdps_derived_nobs,ps_nobs,psl_nobs,ps_altimeter_nobs,pr_nobs,pr_5min_nobs,pr_1h_nobs,pr_24h_nobs,pr_localmid_nobs,hurs_nobs,sfcwind_nobs,sfcwind_dir_nobs,rsds_nobs,total_nobs
14515,RAWS_VLCC1,-117.00859,33.23701,1483.0,1999-10-13 00:00:00+00:00,2023-03-07 01:14:00+00:00,Y,2023-02-10 04:13:56+00:00,RAWS,,182657.0,0.0,182532.0,0.0,0.0,0.0,175894.0,0.0,0.0,0.0,0.0,182549.0,182576.0,172846.0,177950.0,182818.0
14516,RAWS_VLRW4,-109.18111,44.04694,7400.0,2001-07-25 00:00:00+00:00,2022-11-15 18:56:00+00:00,Y,2023-02-10 04:14:26+00:00,RAWS,,75483.0,0.0,75088.0,0.0,0.0,0.0,75520.0,0.0,0.0,0.0,0.0,75103.0,75413.0,74634.0,26333.0,75803.0
14517,RAWS_VLYC1,-117.851111,34.445556,3780.0,2002-10-01 00:00:00+00:00,2023-03-07 00:54:00+00:00,Y,2023-02-10 04:14:49+00:00,RAWS,,171109.0,0.0,171104.0,0.0,0.0,0.0,171130.0,0.0,0.0,0.0,0.0,171105.0,169602.0,165322.0,171082.0,171161.0
14518,RAWS_VPFW1,-120.89028,47.85528,3695.0,2000-06-02 00:00:00+00:00,2023-03-07 01:04:00+00:00,Y,2023-02-10 04:15:20+00:00,RAWS,,144943.0,0.0,144860.0,0.0,0.0,0.0,143960.0,0.0,0.0,0.0,0.0,146505.0,146380.0,134764.0,135718.0,146875.0
14519,RAWS_WAGI1,-115.32753,43.57197,6172.0,2003-11-04 00:00:00+00:00,2023-03-07 01:09:00+00:00,Y,2023-02-10 04:15:52+00:00,RAWS,,159988.0,0.0,159966.0,0.0,0.0,0.0,159996.0,0.0,0.0,0.0,0.0,159966.0,159832.0,152663.0,159916.0,160008.0
14520,RAWS_WALC1,-119.45917,38.56528,5440.0,2001-04-19 00:00:00+00:00,2023-03-07 00:48:00+00:00,Y,2023-02-10 04:16:33+00:00,RAWS,,180437.0,0.0,180377.0,0.0,0.0,0.0,180445.0,0.0,0.0,0.0,0.0,180380.0,179961.0,176022.0,180315.0,180520.0
14521,RAWS_WAPC1,-118.02547,35.66261,5217.0,2001-07-01 00:00:00+00:00,2022-07-05 05:25:00+00:00,Y,2023-02-10 04:17:09+00:00,RAWS,,137762.0,0.0,137758.0,0.0,0.0,0.0,137772.0,0.0,0.0,0.0,0.0,137760.0,137697.0,133406.0,137662.0,137802.0
14522,RAWS_WCAS2,-103.48346,43.55756,4233.0,2005-05-04 00:00:00+00:00,2023-03-07 01:13:00+00:00,Y,2023-02-10 04:17:37+00:00,RAWS,,150171.0,0.0,150153.0,0.0,0.0,0.0,150618.0,0.0,0.0,0.0,0.0,150581.0,150591.0,148469.0,149412.0,150641.0
14523,RAWS_WCNW1,-121.645,40.905,3122.0,2001-07-26 00:00:00+00:00,2010-10-21 19:28:00+00:00,Y,2023-02-10 04:18:01+00:00,RAWS,,28031.0,0.0,27958.0,0.0,0.0,0.0,28049.0,0.0,0.0,0.0,0.0,27966.0,27986.0,27921.0,27887.0,28085.0
14524,RAWS_WCRM8,-110.543333,45.270556,7604.0,2002-07-26 00:00:00+00:00,2023-03-07 01:07:00+00:00,Y,2023-02-10 04:18:11+00:00,RAWS,,163960.0,0.0,163950.0,0.0,0.0,0.0,163968.0,0.0,0.0,0.0,0.0,163955.0,163966.0,159126.0,161806.0,163996.0
14525,RAWS_WCYC1,-115.99505,33.97599,3375.0,2013-05-09 00:00:00+00:00,2023-03-07 01:34:00+00:00,Y,2023-02-10 04:18:40+00:00,RAWS,,75985.0,0.0,75850.0,0.0,0.0,0.0,76361.0,0.0,0.0,0.0,0.0,75853.0,76223.0,76044.0,75480.0,76612.0
14526,RAWS_WCYN8,-103.31919,47.66372,2385.0,2002-04-18 00:00:00+00:00,2023-03-07 00:49:00+00:00,Y,2023-02-10 04:18:58+00:00,RAWS,,173759.0,0.0,173744.0,0.0,0.0,0.0,173776.0,0.0,0.0,0.0,0.0,173754.0,173716.0,172102.0,173524.0,173798.0
14527,RAWS_WDAC1,-122.64472,37.99056,1400.0,2003-05-24 00:00:00+00:00,2023-03-07 00:51:00+00:00,Y,2023-02-10 04:19:27+00:00,RAWS,,134701.0,0.0,132107.0,0.0,0.0,0.0,134881.0,0.0,0.0,0.0,0.0,132109.0,134813.0,129086.0,134364.0,135060.0
14528,RAWS_WDPT2,-104.13661,30.64608,7064.0,2019-04-24 12:01:00+00:00,2023-03-07 00:58:00+00:00,Y,2023-02-10 04:19:52+00:00,RAWS,,29345.0,0.0,29341.0,0.0,0.0,0.0,29348.0,0.0,0.0,0.0,0.0,29342.0,29112.0,28998.0,29333.0,29351.0
14529,RAWS_WDRN5,-105.66872,36.69469,7530.0,2007-08-14 00:00:00+00:00,2023-03-07 00:49:00+00:00,Y,2023-02-10 04:20:03+00:00,RAWS,,129209.0,0.0,129200.0,0.0,0.0,0.0,129220.0,0.0,0.0,0.0,0.0,129200.0,129218.0,122878.0,128646.0,129222.0
14530,RAWS_WEDC1,-124.05498,41.22313,1287.0,2005-04-05 00:00:00+00:00,2023-03-07 00:43:00+00:00,Y,2023-02-10 04:20:30+00:00,RAWS,,150127.0,0.0,150114.0,0.0,0.0,0.0,150145.0,0.0,0.0,0.0,0.0,150116.0,149726.0,145735.0,149829.0,150159.0
14531,RAWS_WEEC1,-122.454625,41.478925,2929.0,1999-12-02 00:00:00+00:00,2023-03-07 00:48:00+00:00,Y,2023-02-10 04:21:00+00:00,RAWS,,192844.0,0.0,192824.0,0.0,0.0,0.0,186239.0,0.0,0.0,0.0,0.0,192826.0,192832.0,191093.0,144109.0,192904.0
14532,RAWS_WEFC1,-122.932136,40.753647,2602.0,2001-04-03 00:00:00+00:00,2023-03-07 01:20:00+00:00,Y,2023-02-10 04:21:39+00:00,RAWS,,175746.0,0.0,175696.0,0.0,0.0,0.0,175798.0,0.0,0.0,0.0,0.0,175725.0,175337.0,148990.0,172890.0,175878.0
14533,RAWS_WEFI1,-116.427667,44.847333,3804.0,1998-07-28 00:00:00+00:00,2023-03-07 00:42:00+00:00,Y,2023-02-10 04:22:14+00:00,RAWS,,192983.0,0.0,192912.0,0.0,0.0,0.0,182897.0,0.0,0.0,0.0,0.0,192974.0,192685.0,185625.0,187423.0,193255.0
14534,RAWS_WEFW1,-121.950475,45.814025,1246.0,2018-09-27 18:56:00+00:00,2021-04-26 19:52:00+00:00,Y,2023-02-10 04:22:48+00:00,RAWS,,22361.0,0.0,22354.0,0.0,0.0,0.0,14796.0,0.0,0.0,0.0,0.0,22354.0,14787.0,13369.0,14773.0,22364.0
14535,RAWS_WFHC1,-118.49889,35.72167,3935.0,2001-06-26 00:00:00+00:00,2023-03-07 01:00:00+00:00,Y,2023-02-10 04:23:01+00:00,RAWS,,181567.0,0.0,181486.0,0.0,0.0,0.0,181615.0,0.0,0.0,0.0,0.0,181488.0,181320.0,177203.0,133134.0,181696.0
14536,RAWS_WGRM8,-113.996769,48.510611,3165.0,2001-06-26 00:00:00+00:00,2023-03-07 01:12:00+00:00,Y,2023-02-10 04:23:35+00:00,RAWS,,180035.0,0.0,180015.0,0.0,0.0,0.0,180075.0,0.0,0.0,0.0,0.0,180019.0,180034.0,160190.0,179864.0,180108.0
14537,RAWS_WHBU1,-109.90813,39.54525,8250.0,1998-07-14 00:00:00+00:00,2023-03-07 00:48:00+00:00,Y,2023-02-10 04:24:10+00:00,RAWS,,195187.0,0.0,195159.0,0.0,0.0,0.0,177293.0,0.0,0.0,0.0,0.0,195428.0,195446.0,193972.0,158669.0,195730.0
14538,RAWS_WHHM8,-112.108206,45.871497,4390.0,2001-06-26 00:00:00+00:00,2023-03-07 01:15:00+00:00,Y,2023-02-10 04:24:46+00:00,RAWS,,180164.0,0.0,179172.0,0.0,0.0,0.0,180178.0,0.0,0.0,0.0,0.0,179176.0,180168.0,178289.0,180077.0,180197.0
14539,RAWS_WICC2,-106.21528,40.35167,9750.0,1997-01-01 00:00:00+00:00,2023-03-07 00:51:00+00:00,Y,2023-02-10 04:25:19+00:00,RAWS,,197627.0,0.0,194236.0,0.0,0.0,0.0,175425.0,0.0,0.0,0.0,0.0,197382.0,193547.0,192116.0,167086.0,205430.0
14540,RAWS_WIRC1,-117.36796,33.23562,245.0,2014-06-04 00:00:00+00:00,2023-03-07 01:23:00+00:00,Y,2023-02-10 04:25:54+00:00,RAWS,,68644.0,0.0,62989.0,0.0,0.0,0.0,72037.0,0.0,0.0,0.0,0.0,63035.0,71916.0,70421.0,68689.0,72058.0
14541,RAWS_WISC1,-122.41169,39.01883,2085.0,1999-12-02 00:00:00+00:00,2023-03-07 01:36:00+00:00,Y,2023-02-10 04:26:14+00:00,RAWS,,194368.0,0.0,193849.0,0.0,0.0,0.0,187690.0,0.0,0.0,0.0,0.0,193878.0,194230.0,191640.0,192771.0,194496.0
14542,RAWS_WITC1,-121.899622,40.619475,2499.0,1999-12-02 00:00:00+00:00,2023-03-07 01:25:00+00:00,Y,2023-02-10 04:26:47+00:00,RAWS,,187476.0,0.0,187431.0,0.0,0.0,0.0,180829.0,0.0,0.0,0.0,0.0,187434.0,187423.0,152989.0,185003.0,187624.0
14543,RAWS_WKFO3,-123.717972,44.332472,1346.0,1999-12-02 00:00:00+00:00,2023-03-07 00:57:00+00:00,Y,2023-02-10 04:27:25+00:00,RAWS,,187656.0,0.0,186137.0,0.0,0.0,0.0,182314.0,0.0,0.0,0.0,0.0,187437.0,188226.0,159002.0,187034.0,189072.0
14544,RAWS_WKPC1,-118.7403,34.5686,4121.0,1999-12-02 00:00:00+00:00,2002-08-31 14:35:00+00:00,Y,2023-02-10 04:27:55+00:00,RAWS,,21564.0,0.0,21526.0,11193.0,0.0,19843.0,14896.0,0.0,0.0,0.0,0.0,21529.0,21565.0,21499.0,19968.0,21603.0
14545,RAWS_WLCC2,-105.05603,38.00289,9053.0,1998-07-28 00:00:00+00:00,2023-03-07 00:56:00+00:00,Y,2023-02-10 04:28:07+00:00,RAWS,,204601.0,0.0,204438.0,0.0,0.0,0.0,186730.0,0.0,0.0,0.0,0.0,204451.0,204600.0,197912.0,182504.0,204957.0
14546,RAWS_WLYC1,-118.840833,34.371667,1625.0,2001-04-03 00:00:00+00:00,2023-03-07 00:49:00+00:00,Y,2023-02-10 04:28:48+00:00,RAWS,,145542.0,0.0,144783.0,0.0,0.0,14055.0,146560.0,0.0,0.0,0.0,0.0,144838.0,145589.0,143788.0,141030.0,146797.0
14547,RAWS_WMFO3,-121.45423,45.24034,3320.0,1999-12-02 00:00:00+00:00,2023-03-07 01:16:00+00:00,Y,2023-02-10 04:29:21+00:00,RAWS,,183552.0,0.0,183343.0,0.0,0.0,0.0,179653.0,0.0,0.0,0.0,0.0,185617.0,184990.0,167175.0,166568.0,186965.0
14548,RAWS_WMSC1,-118.57861,34.59583,4930.0,1999-12-02 00:00:00+00:00,2023-03-07 00:53:00+00:00,Y,2023-02-10 04:29:57+00:00,RAWS,,194412.0,0.0,194405.0,0.0,0.0,0.0,187764.0,0.0,0.0,0.0,0.0,194412.0,194420.0,191780.0,175446.0,194503.0
14549,RAWS_WNMA3,-111.541667,35.541667,5658.0,2006-11-16 00:00:00+00:00,2012-07-20 21:12:00+00:00,Y,2023-02-10 04:30:25+00:00,RAWS,,48256.0,0.0,48183.0,0.0,0.0,0.0,48449.0,0.0,0.0,0.0,0.0,48184.0,48382.0,48317.0,48056.0,48621.0
14550,RAWS_WNTU1,-109.55778,39.50333,7378.0,1997-01-01 00:00:00+00:00,2023-03-07 01:27:00+00:00,Y,2023-02-10 04:30:41+00:00,RAWS,,217190.0,0.0,216637.0,0.0,0.0,0.0,186824.0,0.0,0.0,0.0,0.0,216651.0,216922.0,215958.0,194511.0,220523.0
14551,RAWS_WOCC1,-118.8325,35.706111,1591.0,2010-02-01 00:00:00+00:00,2023-03-07 01:13:00+00:00,Y,2023-02-10 04:31:14+00:00,RAWS,,107295.0,0.0,107292.0,0.0,0.0,0.0,107306.0,0.0,0.0,0.0,0.0,107292.0,107303.0,105561.0,107287.0,107311.0
14552,RAWS_WPFW1,-120.6472,48.5253,5642.0,1999-12-13 00:00:00+00:00,2005-09-21 11:55:00+00:00,Y,2023-02-10 04:31:31+00:00,RAWS,,47962.0,0.0,47833.0,0.0,0.0,0.0,39481.0,0.0,0.0,0.0,0.0,47848.0,47365.0,41095.0,0.0,48157.0
14553,RAWS_WPKO3,-122.19641,45.10919,4350.0,1999-12-02 00:00:00+00:00,2023-03-07 01:07:00+00:00,Y,2023-02-10 04:31:52+00:00,RAWS,,165122.0,0.0,165111.0,0.0,0.0,0.0,156832.0,0.0,0.0,0.0,0.0,165147.0,165113.0,157159.0,153399.0,165252.0
14554,RAWS_WPKS2,-103.84389,44.12605,6848.0,2010-09-03 00:00:00+00:00,2023-03-07 01:08:00+00:00,Y,2023-02-10 04:32:25+00:00,RAWS,,104499.0,0.0,104496.0,0.0,0.0,0.0,104512.0,0.0,0.0,0.0,0.0,104504.0,104510.0,102839.0,104490.0,104532.0
14555,RAWS_WPRW1,-118.09608,47.87631,2240.0,2002-06-13 00:00:00+00:00,2023-03-07 01:08:00+00:00,Y,2023-02-10 04:32:48+00:00,RAWS,,172580.0,0.0,172536.0,0.0,0.0,0.0,172726.0,0.0,0.0,0.0,0.0,172536.0,172676.0,166142.0,172469.0,172782.0
14556,RAWS_WPRW4,-109.533333,44.461111,5778.0,2008-12-04 00:00:00+00:00,2009-11-12 13:37:00+00:00,Y,2023-02-10 04:33:15+00:00,RAWS,,2857.0,0.0,2842.0,0.0,0.0,0.0,2859.0,0.0,0.0,0.0,0.0,2842.0,2856.0,2856.0,2755.0,2859.0
14557,RAWS_WPSN5,-108.86146,36.07648,9352.0,2004-06-11 00:00:00+00:00,2023-03-07 00:41:00+00:00,Y,2023-02-10 04:33:23+00:00,RAWS,,157424.0,0.0,157424.0,0.0,0.0,0.0,157431.0,0.0,0.0,0.0,0.0,157426.0,157427.0,153824.0,157416.0,157441.0
14558,RAWS_WRIW4,-116.2081,43.5994,2861.0,,,N,,RAWS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14559,RAWS_WRRU1,-113.378319,37.215986,3440.0,1997-01-01 00:00:00+00:00,2023-03-07 01:04:00+00:00,Y,2023-02-10 04:34:00+00:00,RAWS,,207284.0,0.0,205301.0,0.0,0.0,0.0,185053.0,0.0,0.0,0.0,0.0,205313.0,206017.0,202312.0,181232.0,210092.0
14560,RAWS_WRSM8,-112.938306,45.788278,5794.0,2001-06-26 00:00:00+00:00,2023-03-07 01:16:00+00:00,Y,2023-02-10 04:34:47+00:00,RAWS,,168432.0,0.0,167589.0,0.0,0.0,0.0,168489.0,0.0,0.0,0.0,0.0,167593.0,168480.0,166549.0,168280.0,168512.0
14561,RAWS_WRVW4,-109.122114,42.97795,9235.0,1997-01-01 00:00:00+00:00,2023-03-07 01:01:00+00:00,Y,2023-02-10 04:35:24+00:00,RAWS,,263904.0,0.0,259078.0,0.0,0.0,0.0,185820.0,0.0,0.0,0.0,0.0,263543.0,245171.0,242588.0,180554.0,271487.0
14562,RAWS_WSBN2,-116.87211,40.60447,4529.0,2018-05-16 19:11:00+00:00,2023-01-20 22:05:00+00:00,Y,2023-02-10 04:36:11+00:00,RAWS,,37017.0,0.0,37017.0,0.0,0.0,0.0,37020.0,0.0,0.0,0.0,0.0,37019.0,37020.0,35846.0,37019.0,37020.0
14563,RAWS_WSBO3,-121.335278,45.616667,2272.0,2004-11-12 00:00:00+00:00,2023-03-07 01:14:00+00:00,Y,2023-02-10 04:36:26+00:00,RAWS,,153532.0,0.0,153507.0,0.0,0.0,0.0,153591.0,0.0,0.0,0.0,0.0,153507.0,153566.0,153041.0,153468.0,153670.0
14564,RAWS_WSFM8,-114.25833,45.81556,4420.0,2001-05-10 00:00:00+00:00,2023-03-07 01:14:00+00:00,Y,2023-02-10 04:36:56+00:00,RAWS,,180210.0,0.0,180196.0,0.0,0.0,0.0,180252.0,0.0,0.0,0.0,0.0,180198.0,180232.0,167927.0,180039.0,180294.0
14565,RAWS_WSFO3,-121.673542,45.039581,4002.0,1999-12-02 00:00:00+00:00,2023-03-07 01:33:00+00:00,Y,2023-02-10 04:37:31+00:00,RAWS,,192612.0,0.0,192581.0,0.0,0.0,0.0,186309.0,0.0,0.0,0.0,0.0,192596.0,192329.0,185772.0,181754.0,192739.0
14566,RAWS_WSRM8,-110.88528,46.53444,5060.0,2001-01-10 00:00:00+00:00,2023-03-07 00:57:00+00:00,Y,2023-02-10 04:38:07+00:00,RAWS,,178879.0,0.0,178571.0,0.0,0.0,0.0,178901.0,0.0,0.0,0.0,0.0,178576.0,178685.0,178069.0,178763.0,178936.0
14567,RAWS_WSRO3,-121.250108,44.779533,1563.0,2010-01-01 00:00:00+00:00,2023-03-07 01:09:00+00:00,Y,2023-02-10 04:38:39+00:00,RAWS,,108517.0,0.0,108514.0,0.0,0.0,0.0,108528.0,0.0,0.0,0.0,0.0,108515.0,108526.0,105359.0,108512.0,108542.0
14568,RAWS_WTFO3,-119.88667,43.34333,6420.0,1999-12-02 00:00:00+00:00,2023-03-07 00:43:00+00:00,Y,2023-02-10 04:39:03+00:00,RAWS,,194281.0,0.0,193747.0,0.0,0.0,0.0,187601.0,0.0,0.0,0.0,0.0,193750.0,194291.0,188685.0,192065.0,194370.0
14569,RAWS_WTHC1,-118.009431,33.984,950.0,1999-12-02 00:00:00+00:00,2023-03-07 00:57:00+00:00,Y,2023-02-10 04:39:45+00:00,RAWS,,190485.0,0.0,190464.0,0.0,0.0,116481.0,183845.0,0.0,0.0,0.0,0.0,190478.0,187099.0,185653.0,180985.0,190578.0
14570,RAWS_WTPC1,-118.740189,34.569381,4120.0,2002-09-01 00:00:00+00:00,2023-03-07 00:57:00+00:00,Y,2023-02-10 04:40:30+00:00,RAWS,,171803.0,0.0,171777.0,0.0,0.0,112934.0,171849.0,0.0,0.0,0.0,0.0,171789.0,171714.0,171137.0,165679.0,171876.0
14571,RAWS_WVTC1,-118.70333,36.445,5240.0,1999-12-02 00:00:00+00:00,2023-03-07 01:24:00+00:00,Y,2023-02-10 04:41:08+00:00,RAWS,,192169.0,0.0,190538.0,0.0,0.0,0.0,186641.0,0.0,0.0,0.0,0.0,190901.0,190817.0,181765.0,164257.0,192629.0
14572,RAWS_WWAC1,-116.65722,33.94917,2546.0,2001-04-03 00:00:00+00:00,2023-03-07 00:50:00+00:00,Y,2023-02-10 04:41:39+00:00,RAWS,,129629.0,0.0,129625.0,0.0,0.0,0.0,129637.0,0.0,0.0,0.0,0.0,129630.0,129627.0,129090.0,117271.0,129656.0
14573,RAWS_WWCO3,-123.17369,44.02883,456.0,1999-12-02 00:00:00+00:00,2023-03-07 00:54:00+00:00,Y,2023-02-10 04:42:09+00:00,RAWS,,185370.0,0.0,185362.0,0.0,0.0,0.0,183926.0,0.0,0.0,0.0,0.0,185367.0,184671.0,177543.0,183817.0,185413.0
14574,RAWS_WWDC1,-120.903322,40.305867,6155.0,1999-12-02 00:00:00+00:00,2023-03-07 00:56:00+00:00,Y,2023-02-10 04:42:45+00:00,RAWS,,190800.0,0.0,190550.0,0.0,0.0,0.0,184483.0,0.0,0.0,0.0,0.0,190914.0,191149.0,185428.0,188830.0,191244.0
14575,RAWS_WWMM8,-107.16349,45.31598,4886.0,1998-10-06 00:00:00+00:00,2023-03-07 01:18:00+00:00,Y,2023-02-10 04:43:26+00:00,RAWS,,202837.0,0.0,202813.0,0.0,0.0,0.0,186646.0,0.0,0.0,0.0,0.0,202823.0,202857.0,201126.0,180504.0,202995.0
14576,RAWS_WWNC1,-119.64497,37.53447,4309.0,2006-06-06 00:00:00+00:00,2023-03-07 00:51:00+00:00,Y,2023-02-10 04:44:09+00:00,RAWS,,141300.0,0.0,141299.0,0.0,0.0,0.0,141302.0,0.0,0.0,0.0,0.0,141299.0,141300.0,101568.0,137561.0,141321.0
14577,RAWS_WWRC1,-119.65167,37.85942,8038.0,1999-12-02 00:00:00+00:00,2023-03-07 00:53:00+00:00,Y,2023-02-10 04:44:44+00:00,RAWS,,180955.0,0.0,180900.0,0.0,0.0,0.0,174578.0,0.0,0.0,0.0,0.0,181040.0,180744.0,157970.0,153624.0,181297.0
14578,RAWS_WYNI1,-111.37944,43.04972,6391.0,2002-06-10 00:00:00+00:00,2023-03-07 00:45:00+00:00,Y,2023-02-10 04:45:18+00:00,RAWS,,172596.0,0.0,172503.0,0.0,0.0,0.0,172846.0,0.0,0.0,0.0,0.0,172525.0,172766.0,170171.0,172401.0,172869.0
14579,RAWS_XBKC1,-119.52513,38.39748,9923.0,2022-06-21 18:32:00+00:00,2023-01-19 05:25:00+00:00,Y,2023-02-10 04:45:46+00:00,RAWS,,23.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,16.0,23.0,23.0
14580,RAWS_XCDC1,-122.18781,37.03083,703.0,2021-07-13 19:12:00+00:00,2023-03-07 01:09:00+00:00,Y,2023-02-10 04:45:48+00:00,RAWS,,9499.0,0.0,9498.0,0.0,0.0,0.0,9498.0,0.0,0.0,0.0,0.0,9498.0,9498.0,8966.0,9498.0,9504.0
14581,RAWS_XLLC1,-119.62167,38.28556,9569.0,2022-06-21 18:32:00+00:00,2023-01-22 17:26:00+00:00,Y,2023-02-10 04:45:51+00:00,RAWS,,44.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0,44.0,36.0,44.0,44.0
14582,RAWS_XMLC1,-119.50578,38.47,7577.0,2022-06-21 18:32:00+00:00,2023-03-07 01:27:00+00:00,Y,2023-02-10 04:45:53+00:00,RAWS,,42.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,36.0,42.0,42.0
14583,RAWS_XMPC1,-119.52522,38.39739,9867.0,2022-06-21 18:32:00+00:00,2023-03-07 01:25:00+00:00,N,,RAWS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14584,RAWS_YCGN2,-116.3383,36.40884,2091.0,2004-09-21 00:00:00+00:00,2023-03-07 01:24:00+00:00,Y,2023-02-10 04:46:02+00:00,RAWS,,131026.0,0.0,131012.0,0.0,0.0,0.0,131069.0,0.0,0.0,0.0,0.0,131012.0,131051.0,130482.0,130975.0,131111.0
14585,RAWS_YEFO3,-122.42778,44.59222,3080.0,1999-12-02 00:00:00+00:00,2023-03-07 01:17:00+00:00,Y,2023-02-10 04:46:30+00:00,RAWS,,184399.0,0.0,184373.0,0.0,0.0,0.0,177756.0,0.0,0.0,0.0,0.0,184378.0,184395.0,171574.0,181696.0,184618.0
14586,RAWS_YFFI1,-114.729103,44.372069,6426.0,1998-07-28 00:00:00+00:00,2023-03-07 00:50:00+00:00,Y,2023-02-10 04:47:14+00:00,RAWS,,202376.0,0.0,202343.0,0.0,0.0,0.0,184427.0,0.0,0.0,0.0,0.0,202351.0,201920.0,180793.0,189240.0,202489.0
14587,RAWS_YKAM8,-115.656667,48.916667,3000.0,2001-06-26 00:00:00+00:00,2023-03-07 01:06:00+00:00,Y,2023-02-10 04:47:49+00:00,RAWS,,111302.0,0.0,111300.0,0.0,0.0,0.0,111311.0,0.0,0.0,0.0,0.0,111303.0,111117.0,65731.0,111290.0,111325.0
14588,RAWS_YLPO3,-118.323056,44.526389,4600.0,2001-06-26 00:00:00+00:00,2023-03-07 01:00:00+00:00,Y,2023-02-10 04:48:12+00:00,RAWS,,170728.0,0.0,170682.0,0.0,0.0,0.0,170758.0,0.0,0.0,0.0,0.0,170688.0,170630.0,142460.0,162702.0,170820.0
14589,RAWS_YLSU1,-110.329444,40.543611,7800.0,1998-07-28 00:00:00+00:00,2023-03-07 01:13:00+00:00,Y,2023-02-10 04:48:45+00:00,RAWS,,203892.0,0.0,203824.0,0.0,0.0,0.0,183025.0,0.0,0.0,0.0,0.0,203927.0,202464.0,198956.0,177446.0,204365.0
14590,RAWS_YLWM8,-111.359444,45.165833,9200.0,2001-06-26 00:00:00+00:00,2023-03-07 01:04:00+00:00,Y,2023-02-10 04:49:23+00:00,RAWS,,174472.0,0.0,174463.0,0.0,0.0,0.0,174507.0,0.0,0.0,0.0,0.0,174469.0,174482.0,173503.0,172963.0,174545.0
14591,RAWS_YNFO3,-123.32694,43.63831,1822.0,1999-12-02 00:00:00+00:00,2023-03-07 00:58:00+00:00,Y,2023-02-10 04:49:55+00:00,RAWS,,191421.0,0.0,191132.0,0.0,0.0,62637.0,185080.0,0.0,0.0,0.0,0.0,191238.0,191559.0,184069.0,189183.0,192077.0
14592,RAWS_YNKM8,-113.14105,46.16273,6000.0,2013-12-06 00:00:00+00:00,2023-03-07 00:40:00+00:00,Y,2023-02-10 04:50:32+00:00,RAWS,,76280.0,0.0,76280.0,0.0,0.0,0.0,76286.0,0.0,0.0,0.0,0.0,76285.0,76285.0,70102.0,76282.0,76287.0
14593,RAWS_YNWC1,-119.611306,37.730028,3633.0,2012-04-24 00:00:00+00:00,2022-11-01 22:02:00+00:00,Y,2023-02-10 04:50:43+00:00,RAWS,,22576.0,0.0,22362.0,0.0,0.0,0.0,22623.0,0.0,0.0,0.0,0.0,22362.0,22616.0,18233.0,22535.0,22643.0
14594,RAWS_YOBC1,-123.065622,40.337447,4481.0,1999-12-02 00:00:00+00:00,2023-03-07 01:35:00+00:00,Y,2023-02-10 04:50:53+00:00,RAWS,,185644.0,0.0,185593.0,0.0,0.0,0.0,181654.0,0.0,0.0,0.0,0.0,185603.0,184790.0,151187.0,179623.0,185980.0
14595,RAWS_YTCW1,-120.34725,46.67522,2011.0,2010-06-23 00:00:00+00:00,2023-03-07 01:07:00+00:00,Y,2023-02-10 04:51:26+00:00,RAWS,,101812.0,0.0,101810.0,0.0,0.0,0.0,101820.0,0.0,0.0,0.0,0.0,101810.0,101818.0,91480.0,88408.0,101824.0
14596,RAWS_ZIOU1,-112.977778,37.204722,3999.0,2002-11-05 00:00:00+00:00,2023-03-07 01:28:00+00:00,Y,2023-02-10 04:51:56+00:00,RAWS,,170186.0,0.0,170162.0,0.0,0.0,0.0,170217.0,0.0,0.0,0.0,0.0,170167.0,169776.0,165687.0,170064.0,170249.0
14597,RAWS_ZMBA2,-132.84861,56.3,900.0,2002-08-29 00:00:00+00:00,2023-03-07 00:55:00+00:00,Y,2023-02-10 04:52:24+00:00,RAWS,,116951.0,0.0,116932.0,0.0,0.0,0.0,116963.0,0.0,0.0,0.0,0.0,116942.0,116966.0,111425.0,100767.0,117054.0
14598,RAWS_ZNRN5,-108.94129,35.1392,6612.0,2006-04-05 00:00:00+00:00,2023-03-07 00:42:00+00:00,Y,2023-02-10 04:52:51+00:00,RAWS,,137357.0,0.0,137339.0,0.0,0.0,0.0,137409.0,0.0,0.0,0.0,0.0,137339.0,137387.0,136614.0,137301.0,137449.0
14599,RAWS_ZONM8,-115.3972,48.4306,4204.0,2007-01-03 00:00:00+00:00,2022-04-24 22:06:00+00:00,Y,2023-02-10 04:53:17+00:00,RAWS,,124154.0,0.0,124143.0,111656.0,0.0,12474.0,113173.0,0.0,0.0,0.0,0.0,124143.0,124156.0,109349.0,124137.0,124209.0
